record_id,date,device_id,risk_score,failure_within_24h
2026-05-09-D087,2026-05-09,D087,43.4,0
2026-05-09-D088,2026-05-09,D088,42.8,0
2026-05-09-D089,2026-05-09,D089,86.8,0
2026-05-09-D090,2026-05-09,D090,2.4,0
2026-05-10-D001,2026-05-10,D001,21.1,0
2026-05-10-D002,2026-05-10,D002,39.1,0
2026-05-10-D003,2026-05-10,D003,35.2,1
2026-05-10-D004,2026-05-10,D004,54.7,0
2026-05-10-D005,2026-05-10,D005,28.5,0
2026-05-10-D006,2026-05-10,D006,33.4,0
2026-05-10-D007,2026-05-10,D007,43.5,0
2026-05-10-D008,2026-05-10,D008,61.7,0
2026-05-10-D009,2026-05-10,D009,23.1,0
2026-05-10-D010,2026-05-10,D010,71.7,0
2026-05-10-D011,2026-05-10,D011,4.4,0
2026-05-10-D012,2026-05-10,D012,54.0,0
2026-05-10-D013,2026-05-10,D013,33.4,0
2026-05-10-D014,2026-05-10,D014,63.8,0
2026-05-10-D015,2026-05-10,D015,19.8,0
2026-05-10-D016,2026-05-10,D016,32.5,0
2026-05-10-D017,2026-05-10,D017,30.0,0
2026-05-10-D018,2026-05-10,D018,13.8,0
2026-05-10-D019,2026-05-10,D019,30.7,0
2026-05-10-D020,2026-05-10,D020,43.2,0
2026-05-10-D021,2026-05-10,D021,11.9,0
2026-05-10-D022,2026-05-10,D022,29.3,0
2026-05-10-D023,2026-05-10,D023,52.7,0
2026-05-10-D024,2026-05-10,D024,44.6,0
2026-05-10-D025,2026-05-10,D025,63.3,0
2026-05-10-D026,2026-05-10,D026,9.5,0
2026-05-10-D027,2026-05-10,D027,47.2,0
2026-05-10-D028,2026-05-10,D028,36.8,0
2026-05-10-D029,2026-05-10,D029,14.8,0
2026-05-10-D030,2026-05-10,D030,23.3,0
2026-05-10-D031,2026-05-10,D031,43.9,0
2026-05-10-D032,2026-05-10,D032,77.7,1
2026-05-10-D033,2026-05-10,D033,8.2,0
2026-05-10-D034,2026-05-10,D034,86.6,0
2026-05-10-D035,2026-05-10,D035,13.0,0
2026-05-10-D036,2026-05-10,D036,40.8,0
2026-05-10-D037,2026-05-10,D037,90.8,0
2026-05-10-D038,2026-05-10,D038,44.5,1
2026-05-10-D039,2026-05-10,D039,49.3,0
2026-05-10-D040,2026-05-10,D040,57.9,0
2026-05-10-D041,2026-05-10,D041,16.2,0
2026-05-10-D042,2026-05-10,D042,22.4,0
2026-05-10-D043,2026-05-10,D043,21.4,0
2026-05-10-D044,2026-05-10,D044,54.4,0
2026-05-10-D045,2026-05-10,D045,15.6,0
2026-05-10-D046,2026-05-10,D046,66.5,1
2026-05-10-D047,2026-05-10,D047,21.3,0
2026-05-10-D048,2026-05-10,D048,16.6,0
2026-05-10-D049,2026-05-10,D049,18.6,0
2026-05-10-D050,2026-05-10,D050,56.7,0
2026-05-10-D051,2026-05-10,D051,45.9,0
2026-05-10-D052,2026-05-10,D052,34.9,0
2026-05-10-D053,2026-05-10,D053,16.3,0
2026-05-10-D054,2026-05-10,D054,22.2,0
2026-05-10-D055,2026-05-10,D055,25.4,0
2026-05-10-D056,2026-05-10,D056,55.1,0
2026-05-10-D057,2026-05-10,D057,83.5,1
2026-05-10-D058,2026-05-10,D058,44.8,0
2026-05-10-D059,2026-05-10,D059,45.4,0
2026-05-10-D060,2026-05-10,D060,17.0,0
2026-05-10-D061,2026-05-10,D061,44.7,0
2026-05-10-D062,2026-05-10,D062,91.1,1
2026-05-10-D063,2026-05-10,D063,10.7,0
2026-05-10-D064,2026-05-10,D064,42.3,0
2026-05-10-D065,2026-05-10,D065,21.7,0
2026-05-10-D066,2026-05-10,D066,17.1,0
2026-05-10-D067,2026-05-10,D067,58.5,0
2026-05-10-D068,2026-05-10,D068,54.2,0
2026-05-10-D069,2026-05-10,D069,77.6,1
2026-05-10-D070,2026-05-10,D070,46.6,0
2026-05-10-D071,2026-05-10,D071,5.8,0
2026-05-10-D072,2026-05-10,D072,43.9,0
2026-05-10-D073,2026-05-10,D073,27.3,0
2026-05-10-D074,2026-05-10,D074,71.7,0
2026-05-10-D075,2026-05-10,D075,62.1,0
2026-05-10-D076,2026-05-10,D076,42.7,0
2026-05-10-D077,2026-05-10,D077,27.1,0
2026-05-10-D078,2026-05-10,D078,16.8,0
2026-05-10-D079,2026-05-10,D079,23.1,0
2026-05-10-D080,2026-05-10,D080,22.5,0
2026-05-10-D081,2026-05-10,D081,43.7,0
2026-05-10-D082,2026-05-10,D082,64.6,0
2026-05-10-D083,2026-05-10,D083,48.7,0
2026-05-10-D084,2026-05-10,D084,7.8,0
2026-05-10-D085,2026-05-10,D085,47.2,0
2026-05-10-D086,2026-05-10,D086,72.2,0
2026-05-10-D087,2026-05-10,D087,32.6,0
2026-05-10-D088,2026-05-10,D088,30.4,0
2026-05-10-D089,2026-05-10,D089,70.1,0
2026-05-10-D090,2026-05-10,D090,18.2,0
2026-05-11-D001,2026-05-11,D001,53.3,0
2026-05-11-D002,2026-05-11,D002,47.6,0
2026-05-11-D003,2026-05-11,D003,63.4,0
2026-05-11-D004,2026-05-11,D004,30.9,0
2026-05-11-D005,2026-05-11,D005,21.6,0
2026-05-11-D006,2026-05-11,D006,43.4,1
2026-05-11-D007,2026-05-11,D007,20.2,0
2026-05-11-D008,2026-05-11,D008,27.8,0
2026-05-11-D009,2026-05-11,D009,62.7,1
2026-05-11-D010,2026-05-11,D010,27.5,0
2026-05-11-D011,2026-05-11,D011,34.6,0
2026-05-11-D012,2026-05-11,D012,81.4,0
2026-05-11-D013,2026-05-11,D013,23.2,0
2026-05-11-D014,2026-05-11,D014,24.3,0
2026-05-11-D015,2026-05-11,D015,69.0,1
2026-05-11-D016,2026-05-11,D016,26.0,0
2026-05-11-D017,2026-05-11,D017,49.1,0
2026-05-11-D018,2026-05-11,D018,39.1,0
2026-05-11-D019,2026-05-11,D019,25.5,0
2026-05-11-D020,2026-05-11,D020,78.6,0
2026-05-11-D021,2026-05-11,D021,50.7,0
2026-05-11-D022,2026-05-11,D022,14.2,0
2026-05-11-D023,2026-05-11,D023,47.5,1
2026-05-11-D024,2026-05-11,D024,17.2,0
2026-05-11-D025,2026-05-11,D025,80.4,0
2026-05-11-D026,2026-05-11,D026,25.4,0
2026-05-11-D027,2026-05-11,D027,11.3,0
2026-05-11-D028,2026-05-11,D028,38.8,0
2026-05-11-D029,2026-05-11,D029,34.2,0
2026-05-11-D030,2026-05-11,D030,6.6,0
2026-05-11-D031,2026-05-11,D031,84.6,0
2026-05-11-D032,2026-05-11,D032,66.3,0
2026-05-11-D033,2026-05-11,D033,37.2,0
2026-05-11-D034,2026-05-11,D034,81.8,1
2026-05-11-D035,2026-05-11,D035,19.1,0
2026-05-11-D036,2026-05-11,D036,7.0,0
2026-05-11-D037,2026-05-11,D037,58.2,0
2026-05-11-D038,2026-05-11,D038,18.6,0
2026-05-11-D039,2026-05-11,D039,9.2,0
2026-05-11-D040,2026-05-11,D040,47.1,0
2026-05-11-D041,2026-05-11,D041,87.9,0
2026-05-11-D042,2026-05-11,D042,23.1,0
2026-05-11-D043,2026-05-11,D043,88.2,1
2026-05-11-D044,2026-05-11,D044,28.3,0
2026-05-11-D045,2026-05-11,D045,41.7,0
2026-05-11-D046,2026-05-11,D046,51.7,0
2026-05-11-D047,2026-05-11,D047,65.0,1
2026-05-11-D048,2026-05-11,D048,21.2,0
2026-05-11-D049,2026-05-11,D049,67.6,0
2026-05-11-D050,2026-05-11,D050,31.9,0
2026-05-11-D051,2026-05-11,D051,46.6,0
2026-05-11-D052,2026-05-11,D052,20.9,0
2026-05-11-D053,2026-05-11,D053,22.4,0
2026-05-11-D054,2026-05-11,D054,35.7,0
2026-05-11-D055,2026-05-11,D055,26.3,0
2026-05-11-D056,2026-05-11,D056,28.7,0
2026-05-11-D057,2026-05-11,D057,64.8,1
2026-05-11-D058,2026-05-11,D058,31.8,0
2026-05-11-D059,2026-05-11,D059,30.3,0
2026-05-11-D060,2026-05-11,D060,57.3,0
2026-05-11-D061,2026-05-11,D061,43.5,0
2026-05-11-D062,2026-05-11,D062,40.3,0
2026-05-11-D063,2026-05-11,D063,26.6,0
2026-05-11-D064,2026-05-11,D064,69.7,0
2026-05-11-D065,2026-05-11,D065,26.6,0
2026-05-11-D066,2026-05-11,D066,64.8,1
2026-05-11-D067,2026-05-11,D067,78.2,1
2026-05-11-D068,2026-05-11,D068,28.4,0
2026-05-11-D069,2026-05-11,D069,25.4,0
2026-05-11-D070,2026-05-11,D070,23.6,0
2026-05-11-D071,2026-05-11,D071,49.3,0
2026-05-11-D072,2026-05-11,D072,15.7,0
2026-05-11-D073,2026-05-11,D073,81.5,0
2026-05-11-D074,2026-05-11,D074,37.5,0
2026-05-11-D075,2026-05-11,D075,14.1,0
2026-05-11-D076,2026-05-11,D076,36.7,0
2026-05-11-D077,2026-05-11,D077,11.1,0
2026-05-11-D078,2026-05-11,D078,13.4,0
2026-05-11-D079,2026-05-11,D079,47.0,0
2026-05-11-D080,2026-05-11,D080,6.5,0
2026-05-11-D081,2026-05-11,D081,15.8,0
2026-05-11-D082,2026-05-11,D082,22.0,0
2026-05-11-D083,2026-05-11,D083,87.3,0
2026-05-11-D084,2026-05-11,D084,47.9,0
2026-05-11-D085,2026-05-11,D085,25.1,0
2026-05-11-D086,2026-05-11,D086,97.0,1
2026-05-11-D087,2026-05-11,D087,53.1,0
2026-05-11-D088,2026-05-11,D088,24.8,0
2026-05-11-D089,2026-05-11,D089,12.2,0
2026-05-11-D090,2026-05-11,D090,72.3,1
2026-05-12-D001,2026-05-12,D001,37.8,0
2026-05-12-D002,2026-05-12,D002,27.6,0
2026-05-12-D003,2026-05-12,D003,17.3,0
2026-05-12-D004,2026-05-12,D004,7.3,0
2026-05-12-D005,2026-05-12,D005,10.8,0
2026-05-12-D006,2026-05-12,D006,67.5,0
2026-05-12-D007,2026-05-12,D007,51.7,0
2026-05-12-D008,2026-05-12,D008,89.1,0
2026-05-12-D009,2026-05-12,D009,72.0,1
2026-05-12-D010,2026-05-12,D010,56.3,0
2026-05-12-D011,2026-05-12,D011,14.9,0
2026-05-12-D012,2026-05-12,D012,0,0
2026-05-12-D013,2026-05-12,D013,26.8,0
2026-05-12-D014,2026-05-12,D014,24.3,0
2026-05-12-D015,2026-05-12,D015,24.2,0
2026-05-12-D016,2026-05-12,D016,24.0,0
2026-05-12-D017,2026-05-12,D017,56.6,0
2026-05-12-D018,2026-05-12,D018,36.8,0
2026-05-12-D019,2026-05-12,D019,58.1,0
2026-05-12-D020,2026-05-12,D020,25.4,0
2026-05-12-D021,2026-05-12,D021,54.2,0
2026-05-12-D022,2026-05-12,D022,53.4,0
2026-05-12-D023,2026-05-12,D023,20.7,0
2026-05-12-D024,2026-05-12,D024,20.0,0
2026-05-12-D025,2026-05-12,D025,35.1,0
2026-05-12-D026,2026-05-12,D026,76.8,0
2026-05-12-D027,2026-05-12,D027,18.8,0
2026-05-12-D028,2026-05-12,D028,26.5,0
2026-05-12-D029,2026-05-12,D029,37.3,0
2026-05-12-D030,2026-05-12,D030,0,0
2026-05-12-D031,2026-05-12,D031,11.2,0
2026-05-12-D032,2026-05-12,D032,14.6,0
2026-05-12-D033,2026-05-12,D033,51.2,0
2026-05-12-D034,2026-05-12,D034,8.2,0
2026-05-12-D035,2026-05-12,D035,25.3,0
2026-05-12-D036,2026-05-12,D036,53.6,0
2026-05-12-D037,2026-05-12,D037,27.0,0
2026-05-12-D038,2026-05-12,D038,21.5,0
2026-05-12-D039,2026-05-12,D039,63.5,1
2026-05-12-D040,2026-05-12,D040,81.1,0
2026-05-12-D041,2026-05-12,D041,58.3,0
2026-05-12-D042,2026-05-12,D042,18.8,0
2026-05-12-D043,2026-05-12,D043,21.7,0
2026-05-12-D044,2026-05-12,D044,37.0,0
2026-05-12-D045,2026-05-12,D045,59.2,0
2026-05-12-D046,2026-05-12,D046,59.8,0
2026-05-12-D047,2026-05-12,D047,20.4,0
2026-05-12-D048,2026-05-12,D048,56.5,1
2026-05-12-D049,2026-05-12,D049,12.1,0
2026-05-12-D050,2026-05-12,D050,87.1,1
2026-05-12-D051,2026-05-12,D051,1.4,0
2026-05-12-D052,2026-05-12,D052,17.1,0
2026-05-12-D053,2026-05-12,D053,65.2,0
2026-05-12-D054,2026-05-12,D054,37.5,1
2026-05-12-D055,2026-05-12,D055,16.8,0
2026-05-12-D056,2026-05-12,D056,71.4,0
2026-05-12-D057,2026-05-12,D057,51.3,0
2026-05-12-D058,2026-05-12,D058,45.3,0
2026-05-12-D059,2026-05-12,D059,6.0,0
2026-05-12-D060,2026-05-12,D060,26.5,0
2026-05-12-D061,2026-05-12,D061,64.4,0
2026-05-12-D062,2026-05-12,D062,31.4,0
2026-05-12-D063,2026-05-12,D063,73.9,0
2026-05-12-D064,2026-05-12,D064,40.5,0
2026-05-12-D065,2026-05-12,D065,57.4,1
2026-05-12-D066,2026-05-12,D066,44.1,0
2026-05-12-D067,2026-05-12,D067,15.2,0
2026-05-12-D068,2026-05-12,D068,21.2,0
2026-05-12-D069,2026-05-12,D069,45.9,0
2026-05-12-D070,2026-05-12,D070,59.1,0
2026-05-12-D071,2026-05-12,D071,70.7,1
2026-05-12-D072,2026-05-12,D072,20.4,0
2026-05-12-D073,2026-05-12,D073,14.4,0
2026-05-12-D074,2026-05-12,D074,55.0,0
2026-05-12-D075,2026-05-12,D075,54.1,0
2026-05-12-D076,2026-05-12,D076,37.2,0
2026-05-12-D077,2026-05-12,D077,76.9,0
2026-05-12-D078,2026-05-12,D078,19.3,0
2026-05-12-D079,2026-05-12,D079,67.5,0
2026-05-12-D080,2026-05-12,D080,66.7,0
2026-05-12-D081,2026-05-12,D081,35.9,0
2026-05-12-D082,2026-05-12,D082,52.1,0
2026-05-12-D083,2026-05-12,D083,39.3,0
2026-05-12-D084,2026-05-12,D084,10.0,0
2026-05-12-D085,2026-05-12,D085,11.4,0
2026-05-12-D086,2026-05-12,D086,70.5,0
2026-05-12-D087,2026-05-12,D087,22.5,0
2026-05-12-D088,2026-05-12,D088,38.1,0
2026-05-12-D089,2026-05-12,D089,65.6,0
2026-05-12-D090,2026-05-12,D090,33.6,0
2026-05-13-D001,2026-05-13,D001,32.3,0
2026-05-13-D002,2026-05-13,D002,24.3,0
2026-05-13-D003,2026-05-13,D003,13.3,0
2026-05-13-D004,2026-05-13,D004,30.2,0
2026-05-13-D005,2026-05-13,D005,69.6,1
2026-05-13-D006,2026-05-13,D006,58.1,0
2026-05-13-D007,2026-05-13,D007,26.6,0
2026-05-13-D008,2026-05-13,D008,24.0,0
2026-05-13-D009,2026-05-13,D009,43.5,0
2026-05-13-D010,2026-05-13,D010,33.0,0
2026-05-13-D011,2026-05-13,D011,25.4,0
2026-05-13-D012,2026-05-13,D012,57.7,1
2026-05-13-D013,2026-05-13,D013,54.5,0
2026-05-13-D014,2026-05-13,D014,12.8,0
2026-05-13-D015,2026-05-13,D015,4.6,0
2026-05-13-D016,2026-05-13,D016,42.3,0
2026-05-13-D017,2026-05-13,D017,53.8,0
2026-05-13-D018,2026-05-13,D018,71.8,0
2026-05-13-D019,2026-05-13,D019,21.9,0
2026-05-13-D020,2026-05-13,D020,40.7,0
2026-05-13-D021,2026-05-13,D021,47.3,0
2026-05-13-D022,2026-05-13,D022,9.4,0
2026-05-13-D023,2026-05-13,D023,70.5,0
2026-05-13-D024,2026-05-13,D024,8.5,0
2026-05-13-D025,2026-05-13,D025,55.5,0
2026-05-13-D026,2026-05-13,D026,11.0,0
2026-05-13-D027,2026-05-13,D027,12.2,0
2026-05-13-D028,2026-05-13,D028,27.8,0
2026-05-13-D029,2026-05-13,D029,31.9,0
2026-05-13-D030,2026-05-13,D030,75.0,1
2026-05-13-D031,2026-05-13,D031,23.4,0
2026-05-13-D032,2026-05-13,D032,63.0,0
2026-05-13-D033,2026-05-13,D033,23.4,0
2026-05-13-D034,2026-05-13,D034,38.6,0
2026-05-13-D035,2026-05-13,D035,27.3,0
2026-05-13-D036,2026-05-13,D036,21.5,0
2026-05-13-D037,2026-05-13,D037,7.2,0
2026-05-13-D038,2026-05-13,D038,35.8,0
2026-05-13-D039,2026-05-13,D039,22.2,0
2026-05-13-D040,2026-05-13,D040,23.3,0
2026-05-13-D041,2026-05-13,D041,4.1,0
2026-05-13-D042,2026-05-13,D042,52.8,0
2026-05-13-D043,2026-05-13,D043,39.6,0
2026-05-13-D044,2026-05-13,D044,41.8,0
2026-05-13-D045,2026-05-13,D045,73.9,1
2026-05-13-D046,2026-05-13,D046,26.2,0
2026-05-13-D047,2026-05-13,D047,31.1,0
2026-05-13-D048,2026-05-13,D048,59.5,0
2026-05-13-D049,2026-05-13,D049,34.2,0
2026-05-13-D050,2026-05-13,D050,54.0,0
2026-05-13-D051,2026-05-13,D051,16.1,0
2026-05-13-D052,2026-05-13,D052,16.6,0
2026-05-13-D053,2026-05-13,D053,36.0,0
2026-05-13-D054,2026-05-13,D054,37.5,0
2026-05-13-D055,2026-05-13,D055,32.5,0
2026-05-13-D056,2026-05-13,D056,60.2,0
2026-05-13-D057,2026-05-13,D057,41.0,0
2026-05-13-D058,2026-05-13,D058,70.7,0
2026-05-13-D059,2026-05-13,D059,14.4,0
2026-05-13-D060,2026-05-13,D060,62.9,1
2026-05-13-D061,2026-05-13,D061,31.0,0
2026-05-13-D062,2026-05-13,D062,19.6,0
2026-05-13-D063,2026-05-13,D063,91.7,1
2026-05-13-D064,2026-05-13,D064,27.7,0
2026-05-13-D065,2026-05-13,D065,2.3,0
2026-05-13-D066,2026-05-13,D066,49.2,0
2026-05-13-D067,2026-05-13,D067,51.1,0
2026-05-13-D068,2026-05-13,D068,41.4,0
2026-05-13-D069,2026-05-13,D069,29.2,0
2026-05-13-D070,2026-05-13,D070,25.9,0
2026-05-13-D071,2026-05-13,D071,53.8,0
2026-05-13-D072,2026-05-13,D072,39.0,0
2026-05-13-D073,2026-05-13,D073,11.0,0
2026-05-13-D074,2026-05-13,D074,40.3,0
2026-05-13-D075,2026-05-13,D075,59.8,0
2026-05-13-D076,2026-05-13,D076,50.7,0
2026-05-13-D077,2026-05-13,D077,12.2,0
2026-05-13-D078,2026-05-13,D078,18.8,0
2026-05-13-D079,2026-05-13,D079,11.8,0
2026-05-13-D080,2026-05-13,D080,62.4,0
2026-05-13-D081,2026-05-13,D081,2.7,0
2026-05-13-D082,2026-05-13,D082,34.5,0
2026-05-13-D083,2026-05-13,D083,37.9,0
2026-05-13-D084,2026-05-13,D084,52.9,0
2026-05-13-D085,2026-05-13,D085,10.3,0
2026-05-13-D086,2026-05-13,D086,28.8,0
2026-05-13-D087,2026-05-13,D087,42.2,0
2026-05-13-D088,2026-05-13,D088,26.6,0
2026-05-13-D089,2026-05-13,D089,64.4,1
2026-05-13-D090,2026-05-13,D090,8.3,0
2026-05-14-D001,2026-05-14,D001,34.7,0
2026-05-14-D002,2026-05-14,D002,81.2,1
2026-05-14-D003,2026-05-14,D003,55.5,0
2026-05-14-D004,2026-05-14,D004,21.0,0
2026-05-14-D005,2026-05-14,D005,22.9,0
2026-05-14-D006,2026-05-14,D006,37.0,0
2026-05-14-D007,2026-05-14,D007,22.7,0
2026-05-14-D008,2026-05-14,D008,37.5,0
2026-05-14-D009,2026-05-14,D009,48.5,1
2026-05-14-D010,2026-05-14,D010,72.3,0
2026-05-14-D011,2026-05-14,D011,38.3,0
2026-05-14-D012,2026-05-14,D012,73.5,0
2026-05-14-D013,2026-05-14,D013,20.8,0
2026-05-14-D014,2026-05-14,D014,69.1,0
2026-05-14-D015,2026-05-14,D015,47.4,0
2026-05-14-D016,2026-05-14,D016,33.3,0
2026-05-14-D017,2026-05-14,D017,71.8,0
2026-05-14-D018,2026-05-14,D018,76.6,0
2026-05-14-D019,2026-05-14,D019,78.5,1
2026-05-14-D020,2026-05-14,D020,5.6,0
2026-05-14-D021,2026-05-14,D021,57.4,0
2026-05-14-D022,2026-05-14,D022,23.4,0
2026-05-14-D023,2026-05-14,D023,10.2,0
2026-05-14-D024,2026-05-14,D024,50.4,0
2026-05-14-D025,2026-05-14,D025,29.1,0
2026-05-14-D026,2026-05-14,D026,19.8,0
2026-05-14-D027,2026-05-14,D027,48.5,0
2026-05-14-D028,2026-05-14,D028,23.2,0
2026-05-14-D029,2026-05-14,D029,41.7,0
2026-05-14-D030,2026-05-14,D030,49.5,0
2026-05-14-D031,2026-05-14,D031,75.0,0
2026-05-14-D032,2026-05-14,D032,36.0,0
2026-05-14-D033,2026-05-14,D033,54.1,0
2026-05-14-D034,2026-05-14,D034,37.4,0
2026-05-14-D035,2026-05-14,D035,71.8,1
2026-05-14-D036,2026-05-14,D036,21.6,0
2026-05-14-D037,2026-05-14,D037,19.4,0
2026-05-14-D038,2026-05-14,D038,18.7,0
2026-05-14-D039,2026-05-14,D039,21.4,1
2026-05-14-D040,2026-05-14,D040,37.9,0
2026-05-14-D041,2026-05-14,D041,18.5,0
2026-05-14-D042,2026-05-14,D042,69.1,0
2026-05-14-D043,2026-05-14,D043,91.4,1
2026-05-14-D044,2026-05-14,D044,43.5,0
2026-05-14-D045,2026-05-14,D045,21.5,0
2026-05-14-D046,2026-05-14,D046,39.6,0
2026-05-14-D047,2026-05-14,D047,15.1,0
2026-05-14-D048,2026-05-14,D048,73.7,1
2026-05-14-D049,2026-05-14,D049,51.5,0
2026-05-14-D050,2026-05-14,D050,10.1,0
2026-05-14-D051,2026-05-14,D051,31.0,0
2026-05-14-D052,2026-05-14,D052,30.3,0
2026-05-14-D053,2026-05-14,D053,60.1,0
2026-05-14-D054,2026-05-14,D054,56.9,0
2026-05-14-D055,2026-05-14,D055,30.4,0
2026-05-14-D056,2026-05-14,D056,40.6,0
2026-05-14-D057,2026-05-14,D057,45.6,0
2026-05-14-D058,2026-05-14,D058,68.2,0
2026-05-14-D059,2026-05-14,D059,15.2,0
2026-05-14-D060,2026-05-14,D060,42.7,0
2026-05-14-D061,2026-05-14,D061,23.7,0
2026-05-14-D062,2026-05-14,D062,35.1,0
2026-05-14-D063,2026-05-14,D063,6.0,0
2026-05-14-D064,2026-05-14,D064,67.5,0
2026-05-14-D065,2026-05-14,D065,35.1,0
2026-05-14-D066,2026-05-14,D066,66.4,0
2026-05-14-D067,2026-05-14,D067,17.5,0
2026-05-14-D068,2026-05-14,D068,42.4,0
2026-05-14-D069,2026-05-14,D069,71.5,1
2026-05-14-D070,2026-05-14,D070,64.1,0
2026-05-14-D071,2026-05-14,D071,45.0,0
2026-05-14-D072,2026-05-14,D072,20.7,0
2026-05-14-D073,2026-05-14,D073,32.7,0
2026-05-14-D074,2026-05-14,D074,21.4,0
2026-05-14-D075,2026-05-14,D075,77.7,0
2026-05-14-D076,2026-05-14,D076,49.3,0
2026-05-14-D077,2026-05-14,D077,16.6,0
2026-05-14-D078,2026-05-14,D078,20.2,0
2026-05-14-D079,2026-05-14,D079,75.1,0
2026-05-14-D080,2026-05-14,D080,27.7,0
2026-05-14-D081,2026-05-14,D081,14.3,0
2026-05-14-D082,2026-05-14,D082,17.2,0
2026-05-14-D083,2026-05-14,D083,22.7,0
2026-05-14-D084,2026-05-14,D084,41.5,0
2026-05-14-D085,2026-05-14,D085,8.8,0
2026-05-14-D086,2026-05-14,D086,29.4,0
2026-05-14-D087,2026-05-14,D087,33.7,0
2026-05-14-D088,2026-05-14,D088,33.3,0
2026-05-14-D089,2026-05-14,D089,13.1,0
2026-05-14-D090,2026-05-14,D090,77.5,1
2026-05-15-D001,2026-05-15,D001,74.0,0
2026-05-15-D002,2026-05-15,D002,32.8,0
2026-05-15-D003,2026-05-15,D003,18.1,0
2026-05-15-D004,2026-05-15,D004,24.6,0
2026-05-15-D005,2026-05-15,D005,45.4,0
2026-05-15-D006,2026-05-15,D006,45.4,0
2026-05-15-D007,2026-05-15,D007,23.7,0
2026-05-15-D008,2026-05-15,D008,79.7,1
2026-05-15-D009,2026-05-15,D009,54.8,0
2026-05-15-D010,2026-05-15,D010,59.0,0
2026-05-15-D011,2026-05-15,D011,66.1,0
2026-05-15-D012,2026-05-15,D012,76.7,1
2026-05-15-D013,2026-05-15,D013,79.3,0
2026-05-15-D014,2026-05-15,D014,32.9,0
2026-05-15-D015,2026-05-15,D015,59.2,1
2026-05-15-D016,2026-05-15,D016,57.0,0
2026-05-15-D017,2026-05-15,D017,30.7,0
2026-05-15-D018,2026-05-15,D018,11.8,0
2026-05-15-D019,2026-05-15,D019,25.0,0
2026-05-15-D020,2026-05-15,D020,75.5,0
2026-05-15-D021,2026-05-15,D021,13.1,0
2026-05-15-D022,2026-05-15,D022,32.2,1
2026-05-15-D023,2026-05-15,D023,49.1,0
2026-05-15-D024,2026-05-15,D024,57.2,0
2026-05-15-D025,2026-05-15,D025,34.1,0
2026-05-15-D026,2026-05-15,D026,27.8,0
2026-05-15-D027,2026-05-15,D027,41.4,0
2026-05-15-D028,2026-05-15,D028,11.5,0
2026-05-15-D029,2026-05-15,D029,72.3,1
2026-05-15-D030,2026-05-15,D030,57.6,1
2026-05-15-D031,2026-05-15,D031,12.8,0
2026-05-15-D032,2026-05-15,D032,24.6,0
2026-05-15-D033,2026-05-15,D033,68.1,1
2026-05-15-D034,2026-05-15,D034,56.2,0
2026-05-15-D035,2026-05-15,D035,42.0,1
2026-05-15-D036,2026-05-15,D036,44.3,0
2026-05-15-D037,2026-05-15,D037,15.1,0
2026-05-15-D038,2026-05-15,D038,20.1,0
2026-05-15-D039,2026-05-15,D039,66.8,0
2026-05-15-D040,2026-05-15,D040,20.3,0
2026-05-15-D041,2026-05-15,D041,45.7,0
2026-05-15-D042,2026-05-15,D042,12.5,0
2026-05-15-D043,2026-05-15,D043,41.8,0
2026-05-15-D044,2026-05-15,D044,9.3,0
2026-05-15-D045,2026-05-15,D045,70.7,1
2026-05-15-D046,2026-05-15,D046,44.7,0
2026-05-15-D047,2026-05-15,D047,48.8,0
2026-05-15-D048,2026-05-15,D048,25.8,0
2026-05-15-D049,2026-05-15,D049,40.4,0
2026-05-15-D050,2026-05-15,D050,79.1,1
2026-05-15-D051,2026-05-15,D051,37.3,0
2026-05-15-D052,2026-05-15,D052,38.5,0
2026-05-15-D053,2026-05-15,D053,33.3,0
2026-05-15-D054,2026-05-15,D054,14.8,0
2026-05-15-D055,2026-05-15,D055,19.7,0
2026-05-15-D056,2026-05-15,D056,77.2,0
2026-05-15-D057,2026-05-15,D057,40.8,0
2026-05-15-D058,2026-05-15,D058,35.0,0
2026-05-15-D059,2026-05-15,D059,35.6,0
2026-05-15-D060,2026-05-15,D060,25.5,0
2026-05-15-D061,2026-05-15,D061,33.8,0
2026-05-15-D062,2026-05-15,D062,20.3,0
2026-05-15-D063,2026-05-15,D063,47.2,0
2026-05-15-D064,2026-05-15,D064,35.8,0
2026-05-15-D065,2026-05-15,D065,41.6,0
2026-05-15-D066,2026-05-15,D066,25.7,0
2026-05-15-D067,2026-05-15,D067,46.8,0
2026-05-15-D068,2026-05-15,D068,19.3,0
2026-05-15-D069,2026-05-15,D069,56.7,1
2026-05-15-D070,2026-05-15,D070,57.4,0
2026-05-15-D071,2026-05-15,D071,44.8,0
2026-05-15-D072,2026-05-15,D072,0,0
2026-05-15-D073,2026-05-15,D073,46.9,0
2026-05-15-D074,2026-05-15,D074,18.7,0
2026-05-15-D075,2026-05-15,D075,39.7,0
2026-05-15-D076,2026-05-15,D076,42.7,0
2026-05-15-D077,2026-05-15,D077,55.3,0
2026-05-15-D078,2026-05-15,D078,21.6,0
2026-05-15-D079,2026-05-15,D079,53.4,0
2026-05-15-D080,2026-05-15,D080,47.6,0
2026-05-15-D081,2026-05-15,D081,59.2,1
2026-05-15-D082,2026-05-15,D082,75.2,0
2026-05-15-D083,2026-05-15,D083,52.0,0
